school,index,title,source,status,difficulty,scope,readme_section,relative_path,duplicate_group,dedupe_decision,notes
武汉大学,020,兔子繁殖问题,保研,待补充,待定,,待补充题目,schools/武汉大学/020-兔子繁殖问题.md,,keep,
武汉大学,021,倒杨辉三角,保研,待补充,待定,,待补充题目,schools/武汉大学/021-倒杨辉三角.md,,keep,
武汉大学,022,苹果分配问题,保研,待补充,待定,,待补充题目,schools/武汉大学/022-苹果分配问题.md,,keep,
武汉大学,023,数字金字塔图案,保研,待补充,待定,,待补充题目,schools/武汉大学/023-数字金字塔图案.md,,keep,
武汉大学,024,打印斐波那契数列中的质数,保研,待补充,待定,,待补充题目,schools/武汉大学/024-打印斐波那契数列中的质数.md,,keep,
武汉大学,025,数字分解显示,保研,待补充,待定,,待补充题目,schools/武汉大学/025-数字分解显示.md,,keep,
武汉大学,026,IP地址十进制转二进制,保研,待补充,待定,,待补充题目,schools/武汉大学/026-IP地址十进制转二进制.md,,keep,
武汉大学,027,找到整数位置,保研,待补充,待定,,待补充题目,schools/武汉大学/027-找到整数位置.md,,keep,
武汉大学,028,调整方阵,保研,待补充,待定,,待补充题目,schools/武汉大学/028-调整方阵.md,,keep,
武汉大学,029,简单模式匹配,保研,待补充,待定,,待补充题目,schools/武汉大学/029-简单模式匹配.md,,keep,
武汉大学,030,正整数分解质因数,考研,待补充,待定,,待补充题目,schools/武汉大学/030-正整数分解质因数.md,,keep,
武汉大学,031,回文质数,考研,待补充,待定,,待补充题目,schools/武汉大学/031-回文质数.md,,keep,
武汉大学,032,输出图形,考研,待补充,待定,,待补充题目,schools/武汉大学/032-输出图形.md,,keep,
武汉大学,033,数字计数,考研,待补充,待定,,待补充题目,schools/武汉大学/033-数字计数.md,,keep,
武汉大学,034,调整方阵,考研,待补充,待定,,待补充题目,schools/武汉大学/034-调整方阵.md,,keep,
武汉大学,035,公式计算,考研,待补充,待定,,待补充题目,schools/武汉大学/035-公式计算.md,,keep,
武汉大学,036,猴子吃桃,考研,待补充,待定,,待补充题目,schools/武汉大学/036-猴子吃桃.md,,keep,
济南大学,001,输出指定文本,考研,已整理,简单,"字符串,数学",已整理题目,schools/济南大学/001-输出指定文本.md,,keep,
济南大学,002,班长竞选投票统计,考研,已整理,简单,数学,已整理题目,schools/济南大学/002-班长竞选投票统计.md,,keep,
济南大学,003,特殊数字筛选,考研,已整理,简单,数学,已整理题目,schools/济南大学/003-特殊数字筛选.md,,keep,
济南大学,004,PM2.5空气质量检测,考研,待补充,待定,,待补充题目,schools/济南大学/004-PM2.5空气质量检测.md,,keep,
济南大学,005,台阶步数计算,考研,待补充,待定,,待补充题目,schools/济南大学/005-台阶步数计算.md,,keep,
济南大学,006,学生点名册排序,考研,待补充,待定,,待补充题目,schools/济南大学/006-学生点名册排序.md,,keep,
济南大学,007,水位检测,考研,待补充,待定,,待补充题目,schools/济南大学/007-水位检测.md,,keep,
济南大学,008,手机销售统计,考研,待补充,待定,,待补充题目,schools/济南大学/008-手机销售统计.md,,keep,
浙江大学,001,最小连续彩灯线长度,保研,已整理,简单,"排序,模拟",已整理题目,schools/浙江大学/001-最小连续彩灯线长度.md,,keep,
浙江大学,002,k线彩灯覆盖2,保研,已整理,中等,"排序,二分",已整理题目,schools/浙江大学/002-k线彩灯覆盖2.md,,keep,
浙江大学,003,坐车回家,保研,已整理,中等,"搜索,DFS",已整理题目,schools/浙江大学/003-坐车回家.md,,keep,
浙江大学,004,文本替换,保研,已整理,简单,"字符串,模拟",已整理题目,schools/浙江大学/004-文本替换.md,,keep,
浙江大学,005,Standard Form of Polynomial,保研,已整理,简单,"数学,模拟",已整理题目,schools/浙江大学/005-Standard Form of Polynomial.md,浙江大学-dup-01,remove,
浙江大学,006,Shopping With Coupons,保研,已整理,中等,"排序,枚举",已整理题目,schools/浙江大学/006-Shopping With Coupons.md,,keep,
浙江大学,007,A+B 加强版,保研,已整理,简单,"字符串,模拟",已整理题目,schools/浙江大学/007-A+B 加强版.md,,keep,
浙江大学,008,还是畅通工程,保研,已整理,简单,"图论,最小生成树",已整理题目,schools/浙江大学/008-还是畅通工程.md,,keep,
浙江大学,009,奥运排序问题,保研,已整理,中等,"排序,模拟",已整理题目,schools/浙江大学/009-奥运排序问题.md,浙江大学-dup-02,remove,
浙江大学,010,统计同成绩学生人数,保研,已整理,简单,模拟,已整理题目,schools/浙江大学/010-统计同成绩学生人数.md,,keep,
浙江大学,011,Reorder Traversal,保研,已整理,中等,"树,递归",已整理题目,schools/浙江大学/011-Reorder Traversal.md,浙江大学-dup-03,remove,
浙江大学,012,"One Way In, Two Ways Out",保研,已整理,中等,"数据结构,队列",已整理题目,"schools/浙江大学/012-One Way In, Two Ways Out.md",,keep,
浙江大学,013,EXCEL 排序,保研,已整理,简单,排序,已整理题目,schools/浙江大学/013-EXCEL 排序.md,,keep,
浙江大学,014,Square Friends,保研,已整理,困难,"数学,枚举",已整理题目,schools/浙江大学/014-Square Friends.md,,keep,
浙江大学,015,A+B for Matrices,保研,已整理,简单,模拟,已整理题目,schools/浙江大学/015-A+B for Matrices.md,浙江大学-dup-04,remove,
浙江大学,016,判断两序列是否为同一二叉搜索树序列,保研,已整理,中等,"树,二叉树,递归",已整理题目,schools/浙江大学/016-判断两序列是否为同一二叉搜索树序列.md,,keep,
浙江大学,017,xxx 定律,保研,已整理,简单,模拟,已整理题目,schools/浙江大学/017-xxx 定律.md,,keep,
浙江大学,018,还是 A+B,保研,已整理,简单,"数学,模拟",已整理题目,schools/浙江大学/018-还是 A+B.md,,keep,
浙江大学,019,Load Balancing,考研,已整理,困难,"动态规划,搜索",已整理题目,schools/浙江大学/019-Load Balancing.md,,keep,
浙江大学,020,Unsuccessful Searches,考研,已整理,中等,"哈希,模拟",已整理题目,schools/浙江大学/020-Unsuccessful Searches.md,,keep,
浙江大学,021,畅通工程,考研,已整理,简单,"图论,最小生成树",已整理题目,schools/浙江大学/021-畅通工程.md,,keep,
浙江大学,022,最大连续子序列,考研,已整理,简单,动态规划,已整理题目,schools/浙江大学/022-最大连续子序列.md,,keep,
浙江大学,023,继续畅通工程,考研,已整理,简单,"图论,最小生成树",已整理题目,schools/浙江大学/023-继续畅通工程.md,,keep,
浙江大学,024,简单计算器,考研,已整理,简单,"模拟,栈",已整理题目,schools/浙江大学/024-简单计算器.md,,keep,
浙江大学,025,寻找大富翁,考研,已整理,简单,排序,已整理题目,schools/浙江大学/025-寻找大富翁.md,,keep,
浙江大学,026,找出直系亲属,考研,已整理,中等,"树,DFS",已整理题目,schools/浙江大学/026-找出直系亲属.md,,keep,
浙江大学,027,魔咒词典,考研,已整理,简单,"字符串,哈希",已整理题目,schools/浙江大学/027-魔咒词典.md,,keep,
浙江大学,028,火星 A+B,考研,已整理,中等,"数学,模拟",已整理题目,schools/浙江大学/028-火星 A+B.md,,keep,
浙江大学,029,最大报销额,考研,已整理,中等,"动态规划,背包",已整理题目,schools/浙江大学/029-最大报销额.md,,keep,
浙江大学,030,Median,考研,已整理,中等,双指针,已整理题目,schools/浙江大学/030-Median.md,,keep,
浙江大学,031,毕业 bg,考研,已整理,中等,动态规划,已整理题目,schools/浙江大学/031-毕业 bg.md,,keep,
浙江大学,032,双线彩灯覆盖,保研,待补充,待定,,待补充题目,schools/浙江大学/032-双线彩灯覆盖.md,,keep,
浙江大学,033,k线彩灯覆盖,保研,待补充,待定,,待补充题目,schools/浙江大学/033-k线彩灯覆盖.md,,keep,
浙江大学,034,带分数相加,保研,待补充,待定,,待补充题目,schools/浙江大学/034-带分数相加.md,,keep,
浙江大学,035,镜子碎片面积计算,保研,待补充,待定,,待补充题目,schools/浙江大学/035-镜子碎片面积计算.md,,keep,
浙江大学,036,分数拆分,保研,待补充,待定,,待补充题目,schools/浙江大学/036-分数拆分.md,,keep,
浙江大学,037,素数反转与位置约束,保研,待补充,待定,,待补充题目,schools/浙江大学/037-素数反转与位置约束.md,,keep,
浙江大学,038,网红识别问题,保研,待补充,待定,,待补充题目,schools/浙江大学/038-网红识别问题.md,,keep,
浙江大学,039,AVL树与节点关系查询,保研,待补充,待定,,待补充题目,schools/浙江大学/039-AVL树与节点关系查询.md,,keep,
浙江大学,040,Distance of Triples,保研,待补充,待定,,待补充题目,schools/浙江大学/040-Distance of Triples.md,,keep,
浙江大学,041,Partial School Ranking,保研,待补充,待定,,待补充题目,schools/浙江大学/041-Partial School Ranking.md,,keep,
浙江大学,042,畅通工程,保研,待补充,待定,,待补充题目,schools/浙江大学/042-畅通工程.md,,keep,
浙江大学,043,最短路径问题,保研,待补充,待定,,待补充题目,schools/浙江大学/043-最短路径问题.md,,keep,
浙江大学,044,最小包围矩形,保研,待补充,待定,,待补充题目,schools/浙江大学/044-最小包围矩形.md,,keep,
浙江大学,045,简单计算器,保研,待补充,待定,,待补充题目,schools/浙江大学/045-简单计算器.md,,keep,
浙江大学,046,欧拉回路,保研,待补充,待定,,待补充题目,schools/浙江大学/046-欧拉回路.md,,keep,
浙江大学,047,计算数字串每位平方和,保研,待补充,待定,,待补充题目,schools/浙江大学/047-计算数字串每位平方和.md,,keep,
浙江大学,048,Zigzag Sequence,保研,待补充,待定,,待补充题目,schools/浙江大学/048-Zigzag Sequence.md,,keep,
浙江大学,049,寻找大富翁,保研,待补充,待定,,待补充题目,schools/浙江大学/049-寻找大富翁.md,,keep,
浙江大学,050,最大报销额,保研,待补充,待定,,待补充题目,schools/浙江大学/050-最大报销额.md,,keep,
浙江大学,051,最大连续子序列,保研,待补充,待定,,待补充题目,schools/浙江大学/051-最大连续子序列.md,,keep,
浙江大学,052,AVL Tree,保研,待补充,待定,,待补充题目,schools/浙江大学/052-AVL Tree.md,,keep,
浙江大学,053,找出直系亲属,保研,待补充,待定,,待补充题目,schools/浙江大学/053-找出直系亲属.md,,keep,
浙江大学,054,Conway's Conjecture,保研,待补充,待定,,待补充题目,schools/浙江大学/054-Conway's Conjecture.md,,keep,
浙江大学,055,继续 xxx 定律,保研,待补充,待定,,待补充题目,schools/浙江大学/055-继续 xxx 定律.md,,keep,
浙江大学,056,Play with Linked List,保研,待补充,待定,,待补充题目,schools/浙江大学/056-Play with Linked List.md,,keep,
浙江大学,057,字符串重排,保研,待补充,待定,,待补充题目,schools/浙江大学/057-字符串重排.md,,keep,
浙江大学,058,Top3 in Subgraph,保研,待补充,待定,,待补充题目,schools/浙江大学/058-Top3 in Subgraph.md,,keep,
浙江大学,059,Happy Numbers,保研,待补充,待定,,待补充题目,schools/浙江大学/059-Happy Numbers.md,,keep,
浙江大学,060,考试排名,保研,待补充,待定,,待补充题目,schools/浙江大学/060-考试排名.md,,keep,
浙江大学,061,A+B(2),保研,待补充,待定,,待补充题目,schools/浙江大学/061-A+B(2).md,,keep,
浙江大学,062,蛇形数字输出,保研,待补充,待定,,待补充题目,schools/浙江大学/062-蛇形数字输出.md,,keep,
浙江大学,063,又一版 A+B,保研,待补充,待定,,待补充题目,schools/浙江大学/063-又一版 A+B.md,,keep,
浙江大学,064,开门人和关门人,保研,待补充,待定,,待补充题目,schools/浙江大学/064-开门人和关门人.md,,keep,
浙江大学,065,统计字符,保研,待补充,待定,,待补充题目,schools/浙江大学/065-统计字符.md,,keep,
浙江大学,066,游船出租,保研,待补充,待定,,待补充题目,schools/浙江大学/066-游船出租.md,,keep,
浙江大学,067,最小长方形,保研,待补充,待定,,待补充题目,schools/浙江大学/067-最小长方形.md,,keep,
浙江大学,068,ZOJ 问题,保研,待补充,待定,,待补充题目,schools/浙江大学/068-ZOJ 问题.md,,keep,
浙江大学,069,朋友数统计,保研,待补充,待定,,待补充题目,schools/浙江大学/069-朋友数统计.md,,keep,
浙江大学,070,"One Way In, Two Ways Out",考研,待补充,待定,,待补充题目,"schools/浙江大学/070-One Way In, Two Ways Out.md",,keep,
浙江大学,071,Square Friends,考研,待补充,待定,,待补充题目,schools/浙江大学/071-Square Friends.md,,keep,
浙江大学,072,Ambulance Dispatch,考研,待补充,待定,,待补充题目,schools/浙江大学/072-Ambulance Dispatch.md,,keep,
浙江大学,073,Conway’s Conjecture,考研,待补充,待定,,待补充题目,schools/浙江大学/073-Conway’s Conjecture.md,,keep,
浙江大学,074,Play with Linked List,考研,待补充,待定,,待补充题目,schools/浙江大学/074-Play with Linked List.md,,keep,
浙江大学,075,统计字符,考研,待补充,待定,,待补充题目,schools/浙江大学/075-统计字符.md,,keep,
浙江大学,076,统计同成绩学生人数,考研,待补充,待定,,待补充题目,schools/浙江大学/076-统计同成绩学生人数.md,,keep,
浙江大学,077,畅通工程 2,考研,待补充,待定,,待补充题目,schools/浙江大学/077-畅通工程 2.md,,keep,
浙江大学,078,二叉搜索树,考研,待补充,待定,,待补充题目,schools/浙江大学/078-二叉搜索树.md,,keep,
浙江大学,079,EXCEL 排序,考研,待补充,待定,,待补充题目,schools/浙江大学/079-EXCEL 排序.md,,keep,
浙江大学,080,还是畅通工程,考研,待补充,待定,,待补充题目,schools/浙江大学/080-还是畅通工程.md,,keep,
浙江大学,081,最短路径问题,考研,待补充,待定,,待补充题目,schools/浙江大学/081-最短路径问题.md,,keep,
浙江大学,082,To Fill or Not to Fi,考研,待补充,待定,,待补充题目,schools/浙江大学/082-To Fill or Not to Fi.md,,keep,
浙江大学,083,定律,考研,待补充,待定,,待补充题目,schools/浙江大学/083-定律.md,,keep,
浙江大学,084,开门人和关门人,考研,待补充,待定,,待补充题目,schools/浙江大学/084-开门人和关门人.md,,keep,
浙江大学,085,A + B 加强版,考研,待补充,待定,,待补充题目,schools/浙江大学/085-A + B 加强版.md,,keep,
浙江大学,086,欧拉回路,考研,待补充,待定,,待补充题目,schools/浙江大学/086-欧拉回路.md,,keep,
浙江大学,087,又一版 A+B,考研,待补充,待定,,待补充题目,schools/浙江大学/087-又一版 A+B.md,,keep,
浙江大学,088,还是 A+B,考研,待补充,待定,,待补充题目,schools/浙江大学/088-还是 A+B.md,,keep,
浙江大学,089,ZOJ,考研,待补充,待定,,待补充题目,schools/浙江大学/089-ZOJ.md,,keep,
浙江大学,090,A+B(2),考研,待补充,待定,,待补充题目,schools/浙江大学/090-A+B(2).md,,keep,
浙江大学,091,Grading,考研,待补充,待定,,待补充题目,schools/浙江大学/091-Grading.md,,keep,
浙江大学,092,Hello World for U,考研,待补充,待定,,待补充题目,schools/浙江大学/092-Hello World for U.md,,keep,
浙江大学,093,最小长方形,考研,待补充,待定,,待补充题目,schools/浙江大学/093-最小长方形.md,,keep,
浙江大学,094,排名,考研,待补充,待定,,待补充题目,schools/浙江大学/094-排名.md,,keep,
浙江大学,095,游船出租,考研,待补充,待定,,待补充题目,schools/浙江大学/095-游船出租.md,,keep,
浙江大学,096,继续 xxx 定律,考研,待补充,待定,,待补充题目,schools/浙江大学/096-继续 xxx 定律.md,,keep,
浙江大学,097,ZOJ 问题,考研,待补充,待定,,待补充题目,schools/浙江大学/097-ZOJ 问题.md,,keep,
浙江大学,098,Head of a Gang,考研,待补充,待定,,待补充题目,schools/浙江大学/098-Head of a Gang.md,,keep,
浙江大学,099,Sharing,考研,待补充,待定,,待补充题目,schools/浙江大学/099-Sharing.md,,keep,
浙江大学,100,Graduate Admission,考研,待补充,待定,,待补充题目,schools/浙江大学/100-Graduate Admission.md,,keep,
深圳大学,001,花了多少钱,保研,已整理,简单,数学,已整理题目,schools/深圳大学/001-花了多少钱.md,,keep,
深圳大学,002,投票选举,保研,已整理,简单,数学,已整理题目,schools/深圳大学/002-投票选举.md,,keep,
深圳大学,003,预约资格判定,保研,已整理,简单,数学,已整理题目,schools/深圳大学/003-预约资格判定.md,,keep,
深圳大学,004,银行窗口服务,保研,已整理,简单,"数据结构,队列,数学",已整理题目,schools/深圳大学/004-银行窗口服务.md,,keep,
深圳大学,005,DNA序列,保研,已整理,中等,"哈希,字符串,数学",已整理题目,schools/深圳大学/005-DNA序列.md,,keep,
深圳大学,006,带哨兵的顺序查找,保研,已整理,中等,"数据结构,队列,数学",已整理题目,schools/深圳大学/006-带哨兵的顺序查找.md,,keep,
深圳大学,007,质数因子,保研,待补充,待定,,待补充题目,schools/深圳大学/007-质数因子.md,,keep,
深圳大学,008,买了多少本,保研,待补充,待定,,待补充题目,schools/深圳大学/008-买了多少本.md,,keep,
深圳大学,009,净胜球数计算,保研,待补充,待定,,待补充题目,schools/深圳大学/009-净胜球数计算.md,,keep,
深圳大学,010,矩阵左转,保研,待补充,待定,,待补充题目,schools/深圳大学/010-矩阵左转.md,,keep,
深圳大学,011,行编辑,保研,待补充,待定,,待补充题目,schools/深圳大学/011-行编辑.md,,keep,
深圳大学,012,素数统计,保研,待补充,待定,,待补充题目,schools/深圳大学/012-素数统计.md,,keep,
深圳大学,013,二叉树后序线索,保研,待补充,待定,,待补充题目,schools/深圳大学/013-二叉树后序线索.md,,keep,
深圳大学,014,二叉树叶子数量,保研,待补充,待定,,待补充题目,schools/深圳大学/014-二叉树叶子数量.md,,keep,
深圳大学,015,DS图遍历,保研,待补充,待定,,待补充题目,schools/深圳大学/015-DS图遍历.md,,keep,
深圳大学,016,社交网络的重要性,保研,待补充,待定,,待补充题目,schools/深圳大学/016-社交网络的重要性.md,,keep,
清华大学,001,理发店,保研,已整理,简单,"枚举,搜索",已整理题目,schools/清华大学/001-理发店.md,,keep,
清华大学,002,树上计数,保研,已整理,简单,"树,DFS",已整理题目,schools/清华大学/002-树上计数.md,,keep,
清华大学,003,售货机,保研,已整理,困难,"图论,数学,动态规划",已整理题目,schools/清华大学/003-售货机.md,清华大学-dup-01,remove,同文件重复题名
清华大学,004,"Root(N, k)",保研,已整理,中等,数学,已整理题目,"schools/清华大学/004-Root(N, k).md",,keep,
清华大学,005,优惠券购物问题,保研,已整理,中等,排序,已整理题目,schools/清华大学/005-优惠券购物问题.md,,keep,
清华大学,006,递推数列求模,保研,已整理,简单,"动态规划,数学",已整理题目,schools/清华大学/006-递推数列求模.md,,keep,
清华大学,007,外星人面试问题,保研,已整理,中等,"双指针,枚举",已整理题目,schools/清华大学/007-外星人面试问题.md,,keep,
清华大学,008,扫雷游戏模拟,保研,已整理,简单,模拟,已整理题目,schools/清华大学/008-扫雷游戏模拟.md,,keep,
清华大学,009,日期转换,保研,已整理,中等,"模拟,数学",已整理题目,schools/清华大学/009-日期转换.md,,keep,
清华大学,010,众数,保研,已整理,简单,"模拟,数学",已整理题目,schools/清华大学/010-众数.md,,keep,
清华大学,011,有向图的最大可达价值,保研,已整理,困难,"图论,动态规划",已整理题目,schools/清华大学/011-有向图的最大可达价值.md,,keep,
清华大学,012,球的半径和体积,保研,已整理,简单,数学,已整理题目,schools/清华大学/012-球的半径和体积.md,清华大学-dup-02,remove,
清华大学,013,Prime,保研,已整理,简单,"搜索,数学",已整理题目,schools/清华大学/013-Prime.md,清华大学-dup-03,remove,
清华大学,014,序列求和,保研,已整理,简单,数学,已整理题目,schools/清华大学/014-序列求和.md,,keep,
清华大学,015,二叉树路径和,保研,已整理,中等,"二叉树,DFS",已整理题目,schools/清华大学/015-二叉树路径和.md,,keep,
清华大学,016,遍历平滑性,保研,已整理,困难,"树,动态规划",已整理题目,schools/清华大学/016-遍历平滑性.md,,keep,
清华大学,017,分解质因数,保研,已整理,简单,数学,已整理题目,schools/清华大学/017-分解质因数.md,,keep,
清华大学,018,字符串解密,保研,已整理,简单,"字符串,模拟",已整理题目,schools/清华大学/018-字符串解密.md,,keep,
清华大学,019,统计次数,保研,已整理,简单,数学,已整理题目,schools/清华大学/019-统计次数.md,清华大学-dup-04,remove,
清华大学,020,大整数乘法,保研,已整理,简单,"字符串,模拟",已整理题目,schools/清华大学/020-大整数乘法.md,,keep,
清华大学,021,字符串,保研,已整理,简单,"字符串,双指针",已整理题目,schools/清华大学/021-字符串.md,清华大学-dup-05,remove,
清华大学,022,等差数列矩阵恢复,保研,已整理,中等,"数学,模拟",已整理题目,schools/清华大学/022-等差数列矩阵恢复.md,,keep,
清华大学,023,二进制逆序数,保研,已整理,中等,"字符串,模拟,数学",已整理题目,schools/清华大学/023-二进制逆序数.md,清华大学-dup-06,remove,
清华大学,024,元数据,考研,已整理,简单,模拟,已整理题目,schools/清华大学/024-元数据.md,,keep,
清华大学,025,进制转换 3,考研,已整理,简单,"字符串,数学",已整理题目,schools/清华大学/025-进制转换 3.md,,keep,
清华大学,026,密码锁,考研,已整理,中等,"字符串,BFS,搜索",已整理题目,schools/清华大学/026-密码锁.md,,keep,
清华大学,027,最大序列和,考研,已整理,简单,动态规划,已整理题目,schools/清华大学/027-最大序列和.md,,keep,
清华大学,028,最小花费,考研,已整理,中等,动态规划,已整理题目,schools/清华大学/028-最小花费.md,,keep,
清华大学,029,整数拆分,考研,已整理,中等,动态规划,已整理题目,schools/清华大学/029-整数拆分.md,,keep,
清华大学,030,函数求值,考研,已整理,中等,"数学,动态规划",已整理题目,schools/清华大学/030-函数求值.md,,keep,
清华大学,031,求最大最小数,考研,已整理,简单,模拟,已整理题目,schools/清华大学/031-求最大最小数.md,,keep,
清华大学,032,n 的阶乘 2.0,考研,已整理,简单,"数学,模拟",已整理题目,schools/清华大学/032-n 的阶乘 2.0.md,,keep,
清华大学,033,反序数,考研,已整理,简单,"枚举,数学",已整理题目,schools/清华大学/033-反序数.md,,keep,
清华大学,034,飞镖,保研,待补充,待定,,待补充题目,schools/清华大学/034-飞镖.md,,keep,
清华大学,035,最小值网络,保研,待补充,待定,,待补充题目,schools/清华大学/035-最小值网络.md,,keep,
清华大学,036,水滴,保研,待补充,待定,,待补充题目,schools/清华大学/036-水滴.md,,keep,
清华大学,037,Phi 的游戏,保研,待补充,待定,,待补充题目,schools/清华大学/037-Phi 的游戏.md,,keep,
清华大学,038,数字序列的最小更大排列,保研,待补充,待定,,待补充题目,schools/清华大学/038-数字序列的最小更大排列.md,,keep,
清华大学,039,质数倍数的第 K 大数,保研,待补充,待定,,待补充题目,schools/清华大学/039-质数倍数的第 K 大数.md,,keep,
清华大学,040,约数的个数,保研,待补充,待定,,待补充题目,schools/清华大学/040-约数的个数.md,,keep,
清华大学,041,大数求和,保研,待补充,待定,,待补充题目,schools/清华大学/041-大数求和.md,,keep,
清华大学,042,手机键盘,保研,待补充,待定,,待补充题目,schools/清华大学/042-手机键盘.md,,keep,
清华大学,043,有向图路径最大极差,保研,待补充,待定,,待补充题目,schools/清华大学/043-有向图路径最大极差.md,,keep,
清华大学,044,求最大最小数,保研,待补充,待定,,待补充题目,schools/清华大学/044-求最大最小数.md,,keep,
清华大学,045,The Distance of Triples,保研,待补充,待定,,待补充题目,schools/清华大学/045-The Distance of Triples.md,,keep,
清华大学,046,最短路径优化,保研,待补充,待定,,待补充题目,schools/清华大学/046-最短路径优化.md,,keep,
清华大学,047,字符串处理,保研,待补充,待定,,待补充题目,schools/清华大学/047-字符串处理.md,,keep,
清华大学,048,二分图最优连通边选择,保研,待补充,待定,,待补充题目,schools/清华大学/048-二分图最优连通边选择.md,,keep,
清华大学,049,最小选取范围,保研,待补充,待定,,待补充题目,schools/清华大学/049-最小选取范围.md,,keep,
清华大学,050,函数求值,保研,待补充,待定,,待补充题目,schools/清华大学/050-函数求值.md,,keep,
清华大学,051,n 的阶乘 2.0,保研,待补充,待定,,待补充题目,schools/清华大学/051-n 的阶乘 2.0.md,,keep,
清华大学,052,阿瓦隆,保研,待补充,待定,,待补充题目,schools/清华大学/052-阿瓦隆.md,,keep,
清华大学,053,最小邮票数,保研,待补充,待定,,待补充题目,schools/清华大学/053-最小邮票数.md,,keep,
清华大学,054,最大序列和,保研,待补充,待定,,待补充题目,schools/清华大学/054-最大序列和.md,,keep,
清华大学,055,剩下的树,保研,待补充,待定,,待补充题目,schools/清华大学/055-剩下的树.md,,keep,
清华大学,056,戳气球,保研,待补充,待定,,待补充题目,schools/清华大学/056-戳气球.md,,keep,
清华大学,057,大数运算,保研,待补充,待定,,待补充题目,schools/清华大学/057-大数运算.md,,keep,
清华大学,058,整数拆分,保研,待补充,待定,,待补充题目,schools/清华大学/058-整数拆分.md,,keep,
清华大学,059,进制转换,保研,待补充,待定,,待补充题目,schools/清华大学/059-进制转换.md,,keep,
清华大学,060,水滴游戏,保研,待补充,待定,,待补充题目,schools/清华大学/060-水滴游戏.md,,keep,
清华大学,061,图定向,保研,待补充,待定,,待补充题目,schools/清华大学/061-图定向.md,,keep,
清华大学,062,寻找最接近斜率的点对,保研,待补充,待定,,待补充题目,schools/清华大学/062-寻找最接近斜率的点对.md,,keep,
清华大学,063,圆上计数,保研,待补充,待定,,待补充题目,schools/清华大学/063-圆上计数.md,,keep,
清华大学,064,养鸽子,保研,待补充,待定,,待补充题目,schools/清华大学/064-养鸽子.md,,keep,
清华大学,065,树上路径不同数字计数,保研,待补充,待定,,待补充题目,schools/清华大学/065-树上路径不同数字计数.md,,keep,
清华大学,066,今年的第几天,保研,待补充,待定,,待补充题目,schools/清华大学/066-今年的第几天.md,,keep,
清华大学,067,代理服务器,保研,待补充,待定,,待补充题目,schools/清华大学/067-代理服务器.md,,keep,
清华大学,068,质因数个数,保研,待补充,待定,,待补充题目,schools/清华大学/068-质因数个数.md,,keep,
清华大学,069,序列众数维护,保研,待补充,待定,,待补充题目,schools/清华大学/069-序列众数维护.md,,keep,
清华大学,070,同构数查找,保研,待补充,待定,,待补充题目,schools/清华大学/070-同构数查找.md,,keep,
清华大学,071,团队竞赛排名恢复,保研,待补充,待定,,待补充题目,schools/清华大学/071-团队竞赛排名恢复.md,,keep,
清华大学,072,玛雅人的密码,保研,待补充,待定,,待补充题目,schools/清华大学/072-玛雅人的密码.md,,keep,
清华大学,073,反序输出,保研,待补充,待定,,待补充题目,schools/清华大学/073-反序输出.md,,keep,
清华大学,074,好友分组概率,保研,待补充,待定,,待补充题目,schools/清华大学/074-好友分组概率.md,,keep,
清华大学,075,升次方,保研,待补充,待定,,待补充题目,schools/清华大学/075-升次方.md,,keep,
清华大学,076,字符串压缩,保研,待补充,待定,,待补充题目,schools/清华大学/076-字符串压缩.md,,keep,
清华大学,077,元数据,保研,待补充,待定,,待补充题目,schools/清华大学/077-元数据.md,,keep,
清华大学,078,Combine,考研,待补充,待定,,待补充题目,schools/清华大学/078-Combine.md,,keep,
清华大学,079,Friend,考研,待补充,待定,,待补充题目,schools/清华大学/079-Friend.md,,keep,
清华大学,080,连通图的方案数,考研,待补充,待定,,待补充题目,schools/清华大学/080-连通图的方案数.md,,keep,
清华大学,081,简单文件系统,考研,待补充,待定,,待补充题目,schools/清华大学/081-简单文件系统.md,,keep,
清华大学,082,图,考研,待补充,待定,,待补充题目,schools/清华大学/082-图.md,,keep,
清华大学,083,等差数列,考研,待补充,待定,,待补充题目,schools/清华大学/083-等差数列.md,,keep,
清华大学,084,n 的阶乘,考研,待补充,待定,,待补充题目,schools/清华大学/084-n 的阶乘.md,,keep,
清华大学,085,剩下的树,考研,待补充,待定,,待补充题目,schools/清华大学/085-剩下的树.md,,keep,
清华大学,086,特殊乘法,考研,待补充,待定,,待补充题目,schools/清华大学/086-特殊乘法.md,,keep,
清华大学,087,对称平方数 1,考研,待补充,待定,,待补充题目,schools/清华大学/087-对称平方数 1.md,,keep,
清华大学,088,二叉树遍历,考研,待补充,待定,,待补充题目,schools/清华大学/088-二叉树遍历.md,,keep,
清华大学,089,最小邮票数,考研,待补充,待定,,待补充题目,schools/清华大学/089-最小邮票数.md,,keep,
清华大学,090,查找学生信息 2,考研,待补充,待定,,待补充题目,schools/清华大学/090-查找学生信息 2.md,,keep,
清华大学,091,论文,考研,待补充,待定,,待补充题目,schools/清华大学/091-论文.md,,keep,
清华大学,092,反序输出,考研,待补充,待定,,待补充题目,schools/清华大学/092-反序输出.md,,keep,
清华大学,093,约数的个数,考研,待补充,待定,,待补充题目,schools/清华大学/093-约数的个数.md,,keep,
